,grid_id,station_name,buffer_km,est_population_2020,centroid_lat,centroid_lon,centroid_maps_link,cluster_type,nearest_road_lat,nearest_road_lon,distance_to_road,nearest_road_maps_link,found_at_radius,processing_success,nearest_address_full,village,district,region,country,nearest_village_lat,nearest_village_lon,dist_point_to_nearest_address_km,geometry
93,10645,Dwanwana FM,25.0,403.5484008789063,1.8762122799658365,33.182421129589805,"https://www.google.com/maps?q=1.8762122799658365,33.182421129589805",main,1.8761162,33.1824293,10.66290678173885,"https://www.google.com/maps?q=1.8761162,33.1824293",25,True,"Katingi, Kaberamaido, Eastern Region, Uganda",Katingi,Kaberamaido,Eastern Region,Uganda,1.8761502477072853,33.18242661703375,0.0037766566108204985,"POLYGON ((33.186916402650866 1.8716882347301484, 33.186917363025394 1.8807354025756884, 33.17792585008374 1.88073634793098, 33.17792493590666 1.8716891755347502, 33.186916402650866 1.8716882347301484))"
94,10646,Dwanwana FM,25.0,290.6802062988281,1.8852594496168773,33.18242206913535,"https://www.google.com/maps?q=1.8852594496168773,33.18242206913535",main,1.885265,33.1821417,31.199805496684103,"https://www.google.com/maps?q=1.885265,33.1821417",25,True,"Aoya B, Kaberamaido, Eastern Region, Uganda",Aoya B,Kaberamaido,Eastern Region,Uganda,1.8848774283359009,33.182355481091484,0.049013938987198365,"POLYGON ((33.186917363025394 1.8807354025756884, 33.186918328039155 1.8897825694796464, 33.17792676867688 1.889783519385674, 33.17792585008374 1.88073634793098, 33.186917363025394 1.8807354025756884))"
95,8431,Dwanwana FM,25.0,139.7417755126953,1.840031763261578,33.06553012719191,"https://www.google.com/maps?q=1.840031763261578,33.06553012719191",main,1.83975,33.0699944,497.68226112406205,"https://www.google.com/maps?q=1.83975,33.0699944",25,True,"Ocekikot, Dokolo, Northern Region, Uganda",Ocekikot,Dokolo,,Uganda,1.8355111,33.0694889,0.47208049785776324,"POLYGON ((33.07002563253303 1.8355080008327043, 33.070025985381655 1.8445552140611972, 33.06103461589295 1.8445555471259, 33.06103430835018 1.8355083322627095, 33.07002563253303 1.8355080008327043))"
96,8264,Dwanwana FM,25.0,351.6832580566406,1.8671737152522163,33.05653964060047,"https://www.google.com/maps?q=1.8671737152522163,33.05653964060047",replacement,1.8675671,33.0566559,45.381204817989826,"https://www.google.com/maps?q=1.8675671,33.0566559",25,True,"Oyengopere, Dokolo, Northern Region, Uganda",Oyengopere,Dokolo,,Uganda,1.8674999674290977,33.05661127028753,0.008930882313040327,"POLYGON ((33.06103523552277 1.8626499740785498, 33.061035547609904 1.871697186158966, 33.052044039349866 1.8716974777554323, 33.05204377323808 1.862650264264572, 33.06103523552277 1.8626499740785498))"
97,8437,Dwanwana FM,25.0,263.6403503417969,1.894315030802504,33.06553213767632,"https://www.google.com/maps?q=1.894315030802504,33.06553213767632",main,1.8922886,33.0665886,253.03136391189207,"https://www.google.com/maps?q=1.8922886,33.0665886",25,True,"Adwongdoki, Dokolo, Northern Region, Uganda",Adwongdoki,Dokolo,,Uganda,1.8919967674929288,33.06870288876557,0.23743713488327453,"POLYGON ((33.070027775694086 1.8897912662669407, 33.07002813897074 1.8988384738890993, 33.06103649296063 1.8988388167623298, 33.06103617632879 1.8897916075053764, 33.070027775694086 1.8897912662669407))"
98,9797,Dwanwana FM,25.0,570.2319946289062,1.894310792547005,33.137465047933425,"https://www.google.com/maps?q=1.894310792547005,33.137465047933425",main,1.8934885,33.1377723,97.13914877743318,"https://www.google.com/maps?q=1.8934885,33.1377723",25,True,"Dokolo, Northern Region, Uganda",,Dokolo,,Uganda,1.8934629202514832,33.13778568034755,0.003196335174647972,"POLYGON ((33.14196048929763 1.8897868508082707, 33.14196122573074 1.8988340372769843, 33.13296959987495 1.8988347565109978, 33.132968910086134 1.889787566613028, 33.14196048929763 1.8897868508082707))"
99,9801,Dwanwana FM,25.0,444.5791015625,1.9304995376489307,33.13746792769753,"https://www.google.com/maps?q=1.9304995376489307,33.13746792769753",replacement,1.9309639,33.1376427,54.90554154278657,"https://www.google.com/maps?q=1.9309639,33.1376427",25,True,"Lira - Mbale Road, Omukuceke, Dokolo, Northern Region, Uganda",Omukuceke,Dokolo,,Uganda,1.931889602312982,33.13805731636346,0.11227397460208755,"POLYGON ((33.14196345617198 1.9259755909625045, 33.14196420670001 1.935022773602399, 33.13297239203518 1.9350235065537766, 33.1329716890442 1.925976320484489, 33.14196345617198 1.9259755909625045))"
100,9804,Dwanwana FM,25.0,269.2615966796875,1.9576410863455935,33.13747012334962,"https://www.google.com/maps?q=1.9576410863455935,33.13747012334962",replacement,1.9586117,33.1369765,120.56074983116545,"https://www.google.com/maps?q=1.9586117,33.1369765",25,True,"Adagamone, Dokolo, Northern Region, Uganda",Adagamone,Dokolo,,Uganda,1.9590349,33.136957,0.04684584448679397,"POLYGON ((33.141965718328045 1.9531171359721429, 33.141966479428234 1.9621643156929507, 33.13297452081304 1.9621650589327164, 33.13297380791951 1.9531178757824115, 33.141965718328045 1.9531171359721429))"
101,11838,Dwanwana FM,25.0,114.67527770996094,1.9033459336741634,33.24536524406171,"https://www.google.com/maps?q=1.9033459336741634,33.24536524406171",replacement,1.9054069,33.2450099,231.2962544363734,"https://www.google.com/maps?q=1.9054069,33.2450099",25,True,"Kaburuburu, Kalaki, Eastern Region, Uganda",Kaburuburu,Kalaki,Eastern Region,Uganda,1.9056142,33.2418381,0.3536329077033889,"POLYGON ((33.24986039733166 1.8988217370087292, 33.2498616996893 1.907868863879649, 33.24087008398022 1.9078701537642224, 33.24086882848857 1.8988230207723498, 33.24986039733166 1.8988217370087292))"
102,10650,Dwanwana FM,25.0,456.2171020507813,1.9214481187374424,33.18242587259581,"https://www.google.com/maps?q=1.9214481187374424,33.18242587259581",main,1.920678,33.1815571,128.81860148629238,"https://www.google.com/maps?q=1.920678,33.1815571",25,True,"Saint John Bosco Secondary School, Lira - Mbale Road, Dokolo, Northern Region, Uganda",,Dokolo,,Uganda,1.921676,33.1789228,0.3131725115630983,"POLYGON ((33.18692125091707 1.9169240644968084, 33.186922234488975 1.9259712275892158, 33.17793048721248 1.9259721956986404, 33.1779295509539 1.9169250280553147, 33.18692125091707 1.9169240644968084))"
103,11163,Dwanwana FM,25.0,247.27749633789065,1.9485864548003953,33.20940435098996,"https://www.google.com/maps?q=1.9485864548003953,33.20940435098996",replacement,1.9480579,33.2106675,152.20115137491123,"https://www.google.com/maps?q=1.9480579,33.2106675",25,True,"Amiro, Dokolo, Northern Region, Uganda",Amiro,Dokolo,,Uganda,1.9477175,33.2117116,0.1221080107211036,"POLYGON ((33.21389971453735 1.9440623302485678, 33.21390085597715 1.9531094754357612, 33.20490898001172 1.9531106023681188, 33.204907886554466 1.944063451956921, 33.21389971453735 1.9440623302485678))"
104,10825,Dwanwana FM,25.0,284.33367919921875,1.9666829205144862,33.19142268946248,"https://www.google.com/maps?q=1.9666829205144862,33.19142268946248",main,1.9664257,33.1915409,31.335686360752124,"https://www.google.com/maps?q=1.9664257,33.1915409",25,True,"Aceniworo (adagmon), Dokolo, Northern Region, Uganda",Aceniworo (adagmon),Dokolo,,Uganda,1.9686165,33.1908277,0.2549126347852018,"POLYGON ((33.19591814929768 1.9621588353437185, 33.195919204499226 1.9712059887944657, 33.18692722194852 1.971207028497907, 33.1869262151762 1.9621598702716894, 33.19591814929768 1.9621588353437185))"
105,6910,Dwanwana FM,25.0,296.9305419921875,1.9214578463739667,32.98460725364507,"https://www.google.com/maps?q=1.9214578463739667,32.98460725364507",replacement,1.9213913,32.9844542,18.55021185965513,"https://www.google.com/maps?q=1.9213913,32.9844542",25,True,"Agwata Tidi, Dokolo, Northern Region, Uganda",Agwata Tidi,Dokolo,,Uganda,1.9203058,32.9861972,0.22806295816250408,"POLYGON ((32.98910317522097 1.916934291778695, 32.989103117881925 1.925981503174879, 32.980111324997495 1.9259814214871567, 32.980111429651075 1.9169342104749727, 32.98910317522097 1.916934291778695))"
106,8105,Dwanwana FM,25.0,248.8938446044922,1.9666932804043744,33.0475509005153,"https://www.google.com/maps?q=1.9666932804043744,33.0475509005153",main,1.9665253,33.0484405,100.699726555459,"https://www.google.com/maps?q=1.9665253,33.0484405",25,True,"Ajet, Dokolo, Northern Region, Uganda",Ajet,Dokolo,,Uganda,1.966517846367287,33.048465161402056,0.0028648065240311237,"POLYGON ((33.0520467715167 1.96216956040406, 33.05204705183903 1.9712167633434792, 33.043055021828025 1.9712170216158202, 33.04305478993619 1.962169817490129, 33.0520467715167 1.96216956040406))"
107,8448,Dwanwana FM,25.0,457.5560302734375,1.9938342652887435,33.06553597565366,"https://www.google.com/maps?q=1.9938342652887435,33.06553597565366",replacement,1.9937481,33.0648496,76.95314931869721,"https://www.google.com/maps?q=1.9937481,33.0648496",25,True,"Ayito (adwoki), Dokolo, Northern Region, Uganda",Ayito (adwoki),Dokolo,,Uganda,1.993489180101613,33.066419646192195,0.17700248160373944,"POLYGON ((33.07003186734366 1.9893104971031623, 33.0700322497426 1.9983576940243735, 33.06104007590831 1.998358054881437, 33.061039742609495 1.989310856325247, 33.07003186734366 1.9893104971031623))"
108,14380,Dwanwana FM,25.0,212.8066864013672,1.8309451932853125,33.38022276403032,"https://www.google.com/maps?q=1.8309451932853125,33.38022276403032",main,1.8301291,33.379079,156.0064229238086,"https://www.google.com/maps?q=1.8301291,33.379079",25,True,"Apokor, Kalaki, Eastern Region, Uganda",Apokor,Kalaki,Eastern Region,Uganda,1.8301255512916808,33.37907093189753,0.000979699245313687,"POLYGON ((33.38471736194954 1.8264207364413914, 33.384719290888384 1.835467752073035, 33.37572816029586 1.8354696750704595, 33.375726276434904 1.8264226499541856, 33.38471736194954 1.8264207364413914))"
109,13703,Dwanwana FM,25.0,284.1519470214844,1.8580936688197245,33.344263475508335,"https://www.google.com/maps?q=1.8580936688197245,33.344263475508335",replacement,1.8582319,33.3441926,17.199266434592126,"https://www.google.com/maps?q=1.8582319,33.3441926",25,True,"Apari, Kalaki, Eastern Region, Uganda",Apari,Kalaki,Eastern Region,Uganda,1.8605649340088037,33.344532040178954,0.2607260429684941,"POLYGON ((33.34875823668171 1.8535692729231872, 33.348760011273164 1.8626163223737762, 33.339768708146934 1.8626180892510875, 33.33976697930365 1.8535710312127052, 33.34875823668171 1.8535692729231872))"
110,11998,Dwanwana FM,25.0,253.4846649169922,1.8128733393784133,33.254343890912445,"https://www.google.com/maps?q=1.8128733393784133,33.254343890912445",main,1.8144023,33.2554848,211.41769514036693,"https://www.google.com/maps?q=1.8144023,33.2554848",25,True,"Akarowok, Kaberamaido, Eastern Region, Uganda",Akarowok,Kaberamaido,Eastern Region,Uganda,1.8132598,33.2517736,0.43181651869067983,"POLYGON ((33.25883882107821 1.8083491493830315, 33.25884010606049 1.8173962792157605, 33.24984895516968 1.8173975529181452, 33.24984771482179 1.808350416740781, 33.25883882107821 1.8083491493830315))"
111,12000,Dwanwana FM,25.0,305.2666015625,1.830967603567759,33.254346428878186,"https://www.google.com/maps?q=1.830967603567759,33.254346428878186",main,1.8308761,33.2537937,62.325075414224735,"https://www.google.com/maps?q=1.8308761,33.2537937",25,True,"Omarai, Kaberamaido, Eastern Region, Uganda",Omarai,Kaberamaido,Eastern Region,Uganda,1.833333,33.25,0.5019691771730255,"POLYGON ((33.25884139746617 1.8264434081381458, 33.25884269529541 1.8354905361456646, 33.24985145446644 1.835491822537503, 33.24985020171785 1.8264446881852276, 33.25884139746617 1.8264434081381458))"
112,13193,Dwanwana FM,25.0,277.71893310546875,1.8580987494070726,33.317289597364805,"https://www.google.com/maps?q=1.8580987494070726,33.317289597364805",main,1.8580902,33.3170466,27.05273762133098,"https://www.google.com/maps?q=1.8580902,33.3170466",25,True,"Odikara, Kalaki, Eastern Region, Uganda",Odikara,Kalaki,Eastern Region,Uganda,1.8596722288006728,33.3215257912606,0.5281714468903393,"POLYGON ((33.32178443947385 1.853574410031782, 33.32178607682016 1.8626214845729059, 33.31279474906591 1.8626231130169948, 33.31279315746838 1.8535760305609228, 33.32178443947385 1.853574410031782))"
113,13026,Dwanwana FM,25.0,276.38494873046875,1.8852416055670873,33.30830302922278,"https://www.google.com/maps?q=1.8852416055670873,33.30830302922278",replacement,1.8865345,33.3070794,197.41450849061624,"https://www.google.com/maps?q=1.8865345,33.3070794",25,True,"Ocanga, Kalaki, Eastern Region, Uganda",Ocanga,Kalaki,Eastern Region,Uganda,1.886955256556378,33.306019492501875,0.12677094771020603,"POLYGON ((33.31279795555034 1.8807172751244527, 33.31279957043765 1.8897643547667842, 33.303808096334485 1.8897659601384982, 33.30380652786561 1.880718872805277, 33.31279795555034 1.8807172751244527))"
114,14047,Dwanwana FM,25.0,358.418701171875,1.8942781885843074,33.36225346339054,"https://www.google.com/maps?q=1.8942781885843074,33.36225346339054",main,1.8938576,33.3623783,48.536495548541765,"https://www.google.com/maps?q=1.8938576,33.3623783",25,True,"Opokoro, Kalaki, Eastern Region, Uganda",Opokoro,Kalaki,Eastern Region,Uganda,1.8937103581219132,33.36231006070855,0.017964527622087566,"POLYGON ((33.3667482442093 1.8897537393725217, 33.36675014670539 1.8988007672119798, 33.357758675891226 1.8988026625233188, 33.35775682003543 1.889755625647153, 33.3667482442093 1.8897537393725217))"
115,13882,Dwanwana FM,25.0,343.26690673828125,1.9395152503570054,33.35327128376886,"https://www.google.com/maps?q=1.9395152503570054,33.35327128376886",replacement,1.9381359,33.3537884,163.01246407146118,"https://www.google.com/maps?q=1.9381359,33.3537884",25,True,"Lira - Mbale Road, Apapai, Kalaki, Eastern Region, Uganda",Apapai,Kalaki,Eastern Region,Uganda,1.9372959415768547,33.35323965398996,0.11114746869804175,"POLYGON ((33.357766188113374 1.9349908004635912, 33.35776808836981 1.94403783253492, 33.348776372125805 1.9440397248687846, 33.348774519625756 1.9349926839845943, 33.357766188113374 1.9349908004635912))"
116,13537,Dwanwana FM,25.0,317.99267578125,1.8942836497651823,33.33527908150916,"https://www.google.com/maps?q=1.8942836497651823,33.33527908150916",main,1.8951124,33.3356098,98.75066668733287,"https://www.google.com/maps?q=1.8951124,33.3356098",25,True,"Ocukai, Kalaki, Eastern Region, Uganda",Ocukai,Kalaki,Eastern Region,Uganda,1.895136360454064,33.33563317920316,0.0037128819631153474,"POLYGON ((33.33977394527255 1.8897592577463744, 33.33977570784705 1.8988063120230894, 33.33078421106337 1.898808066211071, 33.33078249512984 1.8897610035705155, 33.33977394527255 1.8897592577463744))"
117,13540,Dwanwana FM,25.0,278.80126953125,1.9214248208498892,33.335284336737516,"https://www.google.com/maps?q=1.9214248208498892,33.335284336737516",main,1.9215809,33.335709,50.300357945673944,"https://www.google.com/maps?q=1.9215809,33.335709",25,True,"Olorok, Kalaki, Eastern Region, Uganda",Olorok,Kalaki,Eastern Region,Uganda,1.9223307473889915,33.33620699267512,0.09972265325998649,"POLYGON ((33.33977925829633 1.9169004177167797, 33.33978104617153 1.9259474691247003, 33.33078940812594 1.9259492484047056, 33.330787667561204 1.916902188632694, 33.33977925829633 1.9169004177167797))"
118,12863,Dwanwana FM,25.0,327.7906494140625,1.9485727978024616,33.29932257343463,"https://www.google.com/maps?q=1.9485727978024616,33.29932257343463",main,1.9480402,33.299082,64.6890669948363,"https://www.google.com/maps?q=1.9480402,33.299082",25,True,"Odikara, Kalaki, Eastern Region, Uganda",Odikara,Kalaki,Eastern Region,Uganda,1.946339121006934,33.29356183189515,0.6423089577713115,"POLYGON ((33.30381766550504 1.9440484640946878, 33.303819286761524 1.9530955447046188, 33.294827473938696 1.9530971555267298, 33.29482590066308 1.9440500674496766, 33.30381766550504 1.9440484640946878))"
119,13034,Dwanwana FM,25.0,262.958984375,1.9576182428577804,33.308316007575385,"https://www.google.com/maps?q=1.9576182428577804,33.308316007575385",replacement,1.9568333,33.3080235,92.69574747243512,"https://www.google.com/maps?q=1.9568333,33.3080235",25,True,"Aminikwach, Kalaki, Eastern Region, Uganda",Aminikwach,Kalaki,Eastern Region,Uganda,1.9530999,33.3100104,0.46828093493611095,"POLYGON ((33.31281109204247 1.9530938854945252, 33.3128127690447 1.9621409574343733, 33.30382091555988 1.9621426243359752, 33.303819286761524 1.9530955447046188, 33.31281109204247 1.9530938854945252))"
120,12356,Dwanwana FM,25.0,244.3036193847656,1.9757187146024227,33.27235156497157,"https://www.google.com/maps?q=1.9757187146024227,33.27235156497157",replacement,1.9758023,33.2708741,164.63316666448944,"https://www.google.com/maps?q=1.9758023,33.2708741",25,True,"Akworatora, Kalaki, Eastern Region, Uganda",Akworatora,Kalaki,Eastern Region,Uganda,1.9717371,33.2710943,0.4501789710025497,"POLYGON ((33.27684680180383 1.971194433743388, 33.2768482997345 1.9802415331331331, 33.267856320341714 1.9802430191731377, 33.2678548710621 1.9711959129889873, 33.27684680180383 1.971194433743388))"
121,13891,Dwanwana FM,25.0,334.68438720703125,2.0209385387344465,33.353288526404484,"https://www.google.com/maps?q=2.0209385387344465,33.353288526404484",replacement,2.0203823,33.3536167,71.52616628305228,"https://www.google.com/maps?q=2.0203823,33.3536167",25,True,"Akisim, Kalaki, Eastern Region, Uganda",Akisim,Kalaki,Eastern Region,Uganda,2.020550163995266,33.354189127174934,0.0663329013185234,"POLYGON ((33.357783610151024 2.0164140536413053, 33.35778559034348 2.0254610767786554, 33.34879343424777 2.0254630484323624, 33.34879150382062 2.0164160164813283, 33.357783610151024 2.0164140536413053))"
122,11000,Dwanwana FM,25.0,310.71612548828125,2.0119176011956643,33.20042010466977,"https://www.google.com/maps?q=2.0119176011956643,33.20042010466977",replacement,2.0130181,33.201305,156.52355473987117,"https://www.google.com/maps?q=2.0130181,33.201305",25,True,"Olor, Dokolo, Northern Region, Uganda",Olor,Dokolo,,Uganda,2.0139341517996745,33.198167184808895,0.3634847330778335,"POLYGON ((33.20491564757918 2.0073934841419674, 33.20491677664568 2.016440627613177, 33.195924553464714 2.016441741154966, 33.19592347394348 2.0073945926837036, 33.20491564757918 2.0073934841419674))"
123,11682,Dwanwana FM,25.0,428.1277465820313,2.0300070046026795,33.23639147273682,"https://www.google.com/maps?q=2.0300070046026795,33.23639147273682",main,2.0300351,33.2363423,6.291060459923317,"https://www.google.com/maps?q=2.0300351,33.2363423",25,True,"Apado, Dokolo, Northern Region, Uganda",Apado,Dokolo,,Uganda,2.02730294748514,33.235852171539364,0.30699085278426164,"POLYGON ((33.240886949487866 2.025482794064291, 33.2408882886953 2.034529913267955, 33.231895987445085 2.0345312384442518, 33.23189469822883 2.0254841133430856, 33.240886949487866 2.025482794064291))"
124,11344,Dwanwana FM,25.0,348.642822265625,2.048103813412449,33.21840934814033,"https://www.google.com/maps?q=2.048103813412449,33.21840934814033",replacement,2.0480958,33.2181463,29.277215889365237,"https://www.google.com/maps?q=2.0480958,33.2181463",25,True,"Odikara, Dokolo, Northern Region, Uganda",Odikara,Dokolo,,Uganda,2.0472605,33.2167219,0.18341640815604468,"POLYGON ((33.222904925196545 2.0435796429678788, 33.222906175490415 2.0526267717003455, 33.21391376229539 2.0526280069576583, 33.21391256243954 2.0435808727762446, 33.222904925196545 2.0435796429678788))"
125,11685,Dwanwana FM,25.0,234.8782958984375,2.0571483664660564,33.2363954418024,"https://www.google.com/maps?q=2.0571483664660564,33.2363954418024",replacement,2.0573409,33.237465,120.876046448783,"https://www.google.com/maps?q=2.0573409,33.237465",25,True,"Omanoabunga, Dokolo, Northern Region, Uganda",Omanoabunga,Dokolo,,Uganda,2.053306,33.2387888,0.4698394079913291,"POLYGON ((33.2408909850531 2.052624148614377, 33.24089234220378 2.061671264748088, 33.23189988964045 2.061672607617268, 33.231898583150745 2.0526254855858657, 33.2408909850531 2.052624148614377))"
126,13548,Dwanwana FM,25.0,231.66754150390625,1.9938012343703622,33.335298716877496,"https://www.google.com/maps?q=1.9938012343703622,33.335298716877496",replacement,1.9938744,33.3351563,17.79026322542603,"https://www.google.com/maps?q=1.9938744,33.3351563",25,True,"Moru, Kalaki, Eastern Region, Uganda",Moru,Kalaki,Eastern Region,Uganda,1.990650438355231,33.332977393718906,0.4311013779319511,"POLYGON ((33.339793797462555 1.989276801697637, 33.33979565281606 1.9983238452562284, 33.330803628251715 1.9983256914520373, 33.330801821994285 1.9892786395286681, 33.339793797462555 1.989276801697637))"
127,13380,Dwanwana FM,25.0,311.9578857421875,2.011897161662916,33.32631029238769,"https://www.google.com/maps?q=2.011897161662916,33.32631029238769",main,2.0116734,33.3258528,56.59208097904369,"https://www.google.com/maps?q=2.0116734,33.3258528",25,True,"Ojama, Kalaki, Eastern Region, Uganda",Ojama,Kalaki,Eastern Region,Uganda,2.011228084658022,33.32941961493173,0.3998565244560758,"POLYGON ((33.33080544272172 2.0073727423739567, 33.33080726540453 2.016419792289899, 33.32181513376532 2.0164216052579818, 33.32181336062528 2.0073745472014064, 33.33080544272172 2.0073727423739567))"
128,12872,Dwanwana FM,25.0,286.2151184082031,2.029996516808321,33.299337249829165,"https://www.google.com/maps?q=2.029996516808321,33.299337249829165",main,2.0307186,33.3023447,343.9743236333515,"https://www.google.com/maps?q=2.0307186,33.3023447",25,True,"Angoltok, Kalaki, Eastern Region, Uganda",Angoltok,Kalaki,Eastern Region,Uganda,2.028508037082815,33.304631539086536,0.35280764344204,"POLYGON ((33.30383252833798 2.025472153975245, 33.30383421747867 2.0345192256150897, 33.2948419627833 2.0345209036447875, 33.29484032363249 2.0254738245371193, 33.30383252833798 2.025472153975245))"
129,12194,Dwanwana FM,25.0,509.5956115722656,2.04809701646857,33.263371215487545,"https://www.google.com/maps?q=2.04809701646857,33.263371215487545",main,2.0489967,33.2639714,119.81278023436116,"https://www.google.com/maps?q=2.0489967,33.2639714",25,True,"Adagnyeko (adagnyeko), Dokolo, Northern Region, Uganda",Adagnyeko (adagnyeko),Dokolo,,Uganda,2.0494409,33.2617649,0.25033633312395115,"POLYGON ((33.26786665149807 2.0435727344369, 33.267868153979585 2.0526198325595386, 33.25887577069079 2.052621322101039, 33.258874318646455 2.043574217407758, 33.26786665149807 2.0435727344369))"
130,12026,Dwanwana FM,25.0,435.82135009765625,2.0661926910224446,33.254381720499325,"https://www.google.com/maps?q=2.0661926910224446,33.254381720499325",replacement,2.0657729,33.2537219,86.8490791872776,"https://www.google.com/maps?q=2.0657729,33.2537219",25,True,"Arwotoryema, Dokolo, Northern Region, Uganda",Arwotoryema,Dokolo,,Uganda,2.0669788,33.2527801,0.1695812541322424,"POLYGON ((33.25887722916293 2.0616684257663462, 33.25887869406302 2.0707155283991554, 33.24988620280189 2.070716979776974, 33.2498847887857 2.0616698707977235, 33.25887722916293 2.0616684257663462))"
131,9979,Dwanwana FM,25.0,333.1631774902344,2.0028761977044103,33.14646602759575,"https://www.google.com/maps?q=2.0028761977044103,33.14646602759575",replacement,2.0038016,33.1462099,106.2202924036174,"https://www.google.com/maps?q=2.0038016,33.1462099",25,True,"Iduny, Dokolo, Northern Region, Uganda",Iduny,Dokolo,,Uganda,2.0008164,33.1464205,0.33092084352222034,"POLYGON ((33.150961709221825 1.9983522182398712, 33.1509625372669 2.007399389351106, 33.141970337794696 2.0074001994755015, 33.14196955907235 1.9983530247102586, 33.150961709221825 1.9983522182398712))"
132,9640,Dwanwana FM,25.0,348.9482421875,2.011924894334124,33.128482377375654,"https://www.google.com/maps?q=2.011924894334124,33.128482377375654",main,2.0117821,33.1277824,79.4580354023611,"https://www.google.com/maps?q=2.0117821,33.1277824",25,True,"Abuki, Dokolo, Northern Region, Uganda",Abuki,Dokolo,,Uganda,2.011574909589438,33.12715317200279,0.07365610770513846,"POLYGON ((33.132978134797774 2.007400959863289, 33.132978867498764 2.0164481370535685, 33.12398661165421 2.016448850910029, 33.12398592849938 2.007401670514374, 33.132978134797774 2.007400959863289))"
133,8792,Dwanwana FM,25.0,211.7140350341797,2.0300222144718987,33.083522111441276,"https://www.google.com/maps?q=2.0300222144718987,33.083522111441276",main,2.0298743,33.0839732,52.781708085307685,"https://www.google.com/maps?q=2.0298743,33.0839732",25,True,"Ayito (adwoki), Dokolo, Northern Region, Uganda",Ayito (adwoki),Dokolo,,Uganda,2.026381622251497,33.08722278507062,0.5290075824168288,"POLYGON ((33.088018046880244 2.025498396688589, 33.08801853622027 2.0345455856398296, 33.079026167453954 2.034546053857343, 33.07902572810696 2.025498862822369, 33.088018046880244 2.025498396688589))"
134,8965,Dwanwana FM,25.0,219.3397979736328,2.0571632809541343,33.09251600748234,"https://www.google.com/maps?q=2.0571632809541343,33.09251600748234",main,2.0576036,33.0925917,49.41139787019767,"https://www.google.com/maps?q=2.0576036,33.0925917",25,True,"Barilwa, Amach, Dokolo, Northern Region, Uganda",Barilwa,Dokolo,,Uganda,2.0576423715037713,33.09260517012824,0.004541536321658269,"POLYGON ((33.097011988693275 2.0526394372397996, 33.09701253525249 2.0616866208151774, 33.08802001735299 2.061687146367165, 33.08801952145659 2.0526399604836376, 33.097011988693275 2.0526394372397996))"
135,7945,Dwanwana FM,25.0,378.8288879394531,2.057165509826466,33.038561018875285,"https://www.google.com/maps?q=2.057165509826466,33.038561018875285",replacement,2.0567429,33.037953,82.21336509361001,"https://www.google.com/maps?q=2.0567429,33.037953",25,True,"Barilwa, Amach, Lira District, Northern Region, Uganda",Barilwa,Lira District,,Uganda,2.0567771987795838,33.038021473372595,0.008509457560167232,"POLYGON ((33.043057156955975 2.0526418138198697, 33.04305739953755 2.061689007878892, 33.034064871873895 2.061689226931274, 33.03406467995539 2.052642031910204, 33.043057156955975 2.0526418138198697))"
136,9817,Dwanwana FM,25.0,343.0914001464844,2.0752543605636524,33.13747999278322,"https://www.google.com/maps?q=2.0752543605636524,33.13747999278322",main,2.0739305,33.1370418,154.29012270801826,"https://www.google.com/maps?q=2.0739305,33.1370418",25,True,"Te-ilwa (ocero), Dokolo, Northern Region, Uganda",Te-ilwa (ocero),Dokolo,,Uganda,2.0731775103885246,33.1376305565235,0.10593648501280759,"POLYGON ((33.14197588754862 2.0707303944481787, 33.141976694471424 2.0797775610494598, 33.132984088854464 2.079778348875964, 33.13298333304064 2.0707311788447145, 33.14197588754862 2.0707303944481787))"
137,8969,Dwanwana FM,25.0,409.1528625488281,2.093352011589454,33.092518110795545,"https://www.google.com/maps?q=2.093352011589454,33.092518110795545",replacement,2.0929251,33.0934246,111.34510058139455,"https://www.google.com/maps?q=2.0929251,33.0934246",25,True,"Olio, Agali, Lira District, Northern Region, Uganda",Olio,Lira District,,Uganda,2.0970654549285257,33.09143322142083,0.508604224387401,"POLYGON ((33.09701418938361 2.088828165333428, 33.0970147455787 2.097875344755155, 33.08802202279503 2.0978758795399925, 33.088021518155934 2.0888286978100155, 33.09701418938361 2.088828165333428))"
138,11349,Dwanwana FM,25.0,364.7224426269531,2.0933394577860813,33.218415541334934,"https://www.google.com/maps?q=2.0933394577860813,33.218415541334934",main,2.0925472,33.2196825,165.95085437768753,"https://www.google.com/maps?q=2.0925472,33.2196825",25,True,"Olor, Alebtong, Northern Region, Uganda",Olor,Alebtong,,Uganda,2.0941266862372796,33.21460941673725,0.5907659116872436,"POLYGON ((33.22291123201444 2.088815276307835, 33.22291250998337 2.097862399856505, 33.213919841248995 2.097863662359439, 33.21391861483453 2.088816533361526, 33.22291123201444 2.088815276307835))"
139,11351,Dwanwana FM,25.0,359.43731689453125,2.1114337082308214,33.21841805657797,"https://www.google.com/maps?q=2.1114337082308214,33.21841805657797",main,2.1117317,33.2179376,62.78890824942966,"https://www.google.com/maps?q=2.1117317,33.2179376",25,True,"Olor, Alebtong, Northern Region, Uganda",Olor,Alebtong,,Uganda,2.1115287315185634,33.220208408427254,0.2536097534631471,"POLYGON ((33.22291379348777 2.1069095223548517, 33.22291508252781 2.1159566437983526, 33.21392231001461 2.115957917199952, 33.21392107297564 2.1069107903070883, 33.22291379348777 2.1069095223548517))"
